property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/1815268405,MRCA,RS24021805,SOLD,TOWNHOMES,1732  STONER AVE,Apt 101,Los Angeles,CA,90025,3.0,2.0,1.0,2220.0,2002.0,76.0,1599000,2024-01-30,1550000,2024-04-15,6640.0,698.0,34.040234,-118.45403,3.0,708.0,3.0,http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m4004744707od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m4004744707od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m853542755od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m714125184od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m1403113972od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m988587820od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m1288450367od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m2208179407od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m3382581118od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m2286628708od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m2890765125od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m2998740829od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m2312658738od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m1857102639od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m470779214od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m260336348od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m2487548979od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m123070336od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/22e9451be624b5cb720cec1770ac0eb0l-m257994860od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1187869117,MRCA,SR24046990,SOLD,SINGLE_FAMILY,15846  INDEX ST,,Granada Hills,CA,91344,3.0,2.0,,1769.0,1956.0,38.0,825000,2024-03-08,950000,2024-04-15,7533.0,537.0,34.27527,-118.477753,1.0,0.0,2.0,http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2890883003od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2890883003od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m3907725738od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m1585324441od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m1587340107od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m933423187od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m1915685799od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m3947698087od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m3598337558od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m3982507954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2171967555od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2917769054od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m1359515675od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m4055614837od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2926250059od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m3253637580od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m3666230206od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m653145249od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2382545499od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m1151843123od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/435311be257cea6a7d53dea3ca19cd83l-m2485150316od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1411746452,WECA,24-369101,SOLD,SINGLE_FAMILY,4033  ALLA RD,,Los Angeles,CA,90066,2.0,1.0,1.0,1045.0,1963.0,31.0,995000,2024-03-15,915000,2024-04-15,2753.0,876.0,33.993536,-118.439371,1.0,0.0,1.0,http://ap.rdcpix.com/714e1eedbe258d4c57a506432d872860l-m621596493od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/714e1eedbe258d4c57a506432d872860l-m621596493od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1642730913,MRCA,SR23195856,SOLD,SINGLE_FAMILY,5256  ARMIDA DR,,Woodland Hills,CA,91364,5.0,4.0,,4469.0,1964.0,174.0,2895000,2023-10-24,2800000,2024-04-15,18448.0,627.0,34.166165,-118.575051,1.0,0.0,2.0,http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m202647253od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m202647253od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3898429106od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3143286274od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3880840170od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3357154783od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m4127424399od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1653166907od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2185019509od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2487586019od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m367685973od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2427043257od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3459472654od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m342254762od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1500617652od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1650378622od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3229231353od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3456160775od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m430900946od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3880463179od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2195542492od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1341107371od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1639506038od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3186725229od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m4016116430od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m4027771543od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m4282544868od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1081675898od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1909837843od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1640808239od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3192513356od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2489440832od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3512202645od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1718104808od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2315852859od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1819142952od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3824827811od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2767264093od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2581179354od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m1946526224od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m17017693od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2260697820od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m102727926od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m541091719od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3190226437od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3851463642od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m3070513831od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m240815831od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/add02b9ffb1c2a3520d49bf641d2570dl-m2249884856od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2548357698,WECA,24-362457,SOLD,TOWNHOMES,1717  STONER AVE,Apt 110,Los Angeles,CA,90025,3.0,2.0,1.0,1678.0,1981.0,37.0,999900,2024-03-09,1151000,2024-04-15,26548.0,686.0,34.04009,-118.454749,4.0,499.0,2.0,http://ap.rdcpix.com/7af20279b413aed6ed659707e59c3043l-m1280347228od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/7af20279b413aed6ed659707e59c3043l-m1280347228od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2700849935,WECA,24-361569,SOLD,CONDOS,11838  KIOWA AVE,Apt 101,Los Angeles,CA,90049,2.0,2.0,,1205.0,1991.0,45.0,1220000,2024-03-01,1260000,2024-04-15,7379.0,1046.0,34.048786,-118.464843,1.0,733.0,,http://ap.rdcpix.com/a643dd08848bc178c1d313da10e66ca9l-m2186619191od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/a643dd08848bc178c1d313da10e66ca9l-m2186619191od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2946088879,MRCA,PW24050722,SOLD,DUPLEX_TRIPLEX,2555 W 5TH ST,,Los Angeles,CA,90057,4.0,,,2968.0,1936.0,31.0,1350000,2024-03-15,1220000,2024-04-15,12985.0,411.0,34.063894,-118.278212,1.0,0.0,1.0,http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1408076573od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1408076573od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3064460967od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2393157000od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2849604197od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m4025284139od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m142939604od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1654316688od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3501163785od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3587041183od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3198017239od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m701254392od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1236360481od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3262828906od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1071637131od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2218866458od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3937355931od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3949582159od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1210540512od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3801277720od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2203358185od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1307280864od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1318076531od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3143187605od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1433704491od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3092757129od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1966368294od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3011162888od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1325883801od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3133617496od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1960005570od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3066396607od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3861887722od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m976790044od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m322702919od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1197428939od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m4167808954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2228271934od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2935371373od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m935391492od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3428058311od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m385295634od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m4278529442od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m529218667od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m3492800871od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1492997057od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m2263714374od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m480178040od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1502917988od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c4445782e849eb5e3069ad9d80d72fdl-m1658223743od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2315411441,MRCA,PW24012311,SOLD,SINGLE_FAMILY,950 W 46TH ST,,Los Angeles,CA,90037,3.0,1.0,,1273.0,1907.0,86.0,565000,2024-01-20,565000,2024-04-15,6663.0,444.0,34.001344,-118.290189,1.0,0.0,2.0,http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m588036988od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m588036988od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m4000721193od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m613079256od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m4254700846od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1324010188od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m2058701493od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m2370585222od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1284944027od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m4283025205od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3095113233od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m2309218729od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3132264059od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1287744059od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1064852352od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3494117557od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1331098573od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1087167449od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3710666597od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m689271614od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m2177631925od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3456566966od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m401297936od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m2227291168od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m4105617885od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m1368353495od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m4038859502od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3674932692od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m139480303od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m3273996751od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m987588576od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/91baf9548212eae785e944e2318aefe9l-m361213221od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1417662291,WECA,24-363873,SOLD,SINGLE_FAMILY,17935  LONE OAK DR,,Granada Hills,CA,91344,4.0,2.0,,2669.0,1988.0,39.0,1595000,2024-03-07,1595000,2024-04-15,20396.0,598.0,34.301223,-118.526614,2.0,250.0,3.0,http://ap.rdcpix.com/e74fe9a376dda9ea0b476525b6dadd32l-m1521776546od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/e74fe9a376dda9ea0b476525b6dadd32l-m1521776546od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/9517204932,WECA,24-348021,SOLD,CONDOS,2222  AVENUE OF THE STARS,Unit 1003,Los Angeles,CA,90067,2.0,2.0,,1334.0,1964.0,87.0,1299000,2024-01-19,1135000,2024-04-15,177861.0,851.0,34.052207,-118.408445,1.0,2014.0,,http://ap.rdcpix.com/bc9b3dfa605f18481d2163205a66fd9cl-m488330733od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/bc9b3dfa605f18481d2163205a66fd9cl-m488330733od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1010140836,WECA,24-343275,SOLD,SINGLE_FAMILY,9233  SWALLOW DR,,Los Angeles,CA,90069,5.0,8.0,,7308.0,2015.0,103.0,10495000,2024-01-03,9466750,2024-04-15,15145.0,1295.0,34.104922,-118.389416,1.0,0.0,4.0,http://ap.rdcpix.com/acc0dd9c405539769ec48bf0288d9424l-m156388195od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/acc0dd9c405539769ec48bf0288d9424l-m156388195od-w480_h360_x2.webp?w=1080&q=75
